"ID","Binomial","Class","Latitude","Longitude","FW_realm","FW_biome","Units","n_datapoints","mean","median","min","max","sd","min_year","max_year","duration"
25618,"Tor_khudree","Actinopteri",12.281137,77.374834,"Indo-Malayan","Tropical and subtropical coastal rivers","CPUE (number caught per hour fished)",14,0.0575110186504496,0.0622326091091775,0.00752696016636256,0.101817014825328,0.0377216303512152,1998,2012,14
25664,"Crocodylus_palustris","Reptilia",17.674284,78.0618,"Indo-Malayan","Tropical and subtropical floodplain rivers and wetland complexes","Density (individuals per km2)",6,-0.00518212141973553,-0.00673446202942901,-0.0307910253331568,0.0506927082361873,0.0298022072755613,2011,2017,6
26466,"Agalychnis_lemur","Amphibia",8.687652,-80.643801,"Neotropical","Tropical and subtropical coastal rivers","Mean abundance",5,-0.400864274756529,-0.400864274756529,-0.400864274756529,-0.400864274756528,5.47425519451417e-16,2003,2008,5
26470,"Cochranella_granulosa","Amphibia",8.687652,-80.643801,"Neotropical","Tropical and subtropical coastal rivers","Mean abundance",5,-0.400864274756529,-0.400864274756529,-0.400864274756529,-0.400864274756528,4.47545209131181e-16,2003,2008,5
26479,"Espadarana_prosoblepon","Amphibia",8.687652,-80.643801,"Neotropical","Tropical and subtropical coastal rivers","Mean abundance",5,-0.00134376939674745,-0.00134376939674741,-0.00134376939674752,-0.00134376939674741,6.02155969795444e-17,2003,2008,5
26480,"Gastrotheca_cornuta","Amphibia",8.687652,-80.643801,"Neotropical","Tropical and subtropical coastal rivers","Mean abundance",5,-0.400864274756529,-0.400864274756529,-0.400864274756529,-0.400864274756528,5.47425519451417e-16,2003,2008,5
26481,"Hyalinobatrachium_colymbiphyllum","Amphibia",8.687652,-80.643801,"Neotropical","Tropical and subtropical coastal rivers","Mean abundance",5,-0.056784418594425,-0.056784418594425,-0.0567844185944251,-0.0567844185944248,1.24658923622717e-16,2003,2008,5
26482,"Hyalinobatrachium_talamancae","Amphibia",8.687652,-80.643801,"Neotropical","Tropical and subtropical coastal rivers","Mean abundance",5,0.214063557143264,0.214063557143264,0.214063557143264,0.214063557143264,0,2003,2008,5
26483,"Hyloscirtus_colymba","Amphibia",8.687652,-80.643801,"Neotropical","Tropical and subtropical coastal rivers","Mean abundance",5,-0.216026520690608,-0.216026520690608,-0.216026520690608,-0.216026520690608,0,2003,2008,5
26484,"Hyloscirtus_palmeri","Amphibia",8.687652,-80.643801,"Neotropical","Tropical and subtropical coastal rivers","Mean abundance",5,-0.0254177427363718,-0.0254177427363718,-0.0254177427363718,-0.0254177427363718,0,2003,2008,5
26485,"Lithobates_warszewitschii","Amphibia",8.687652,-80.643801,"Neotropical","Tropical and subtropical coastal rivers","Mean abundance",5,-0.400864274756529,-0.400864274756529,-0.400864274756529,-0.400864274756528,5.47425519451417e-16,2003,2008,5
26495,"Sachatamia_albomaculata","Amphibia",8.687652,-80.643801,"Neotropical","Tropical and subtropical coastal rivers","Mean abundance",5,-0.227835835144582,-0.227835835144582,-0.227835835144582,-0.227835835144582,0,2003,2008,5
26496,"Sachatamia_ilex","Amphibia",8.687652,-80.643801,"Neotropical","Tropical and subtropical coastal rivers","Mean abundance",5,0.0636685941687166,0.0636685941687165,0.0636685941687165,0.063668594168717,2.19536777917256e-16,2003,2008,5
26498,"Smilisca_phaeota","Amphibia",8.687652,-80.643801,"Neotropical","Tropical and subtropical coastal rivers","Mean abundance",5,0.0701752736618158,0.0701752736618158,0.0701752736618158,0.0701752736618158,0,2003,2008,5
26500,"Teratohyla_spinosa","Amphibia",8.687652,-80.643801,"Neotropical","Tropical and subtropical coastal rivers","Mean abundance",5,-0.400864274756529,-0.400864274756529,-0.400864274756529,-0.400864274756528,5.47425519451417e-16,2003,2008,5
26512,"Neogobius_melanostomus","Actinopteri",48.635525,16.9627,"Palearctic","Temperate upland rivers","Abundance (individuals per 100m)",5,0.305193964451495,0.379841786579241,-0.706003267067223,1.06214790674884,0.642071743711821,2008,2013,5
26513,"Neogobius_melanostomus","Actinopteri",48.647761,16.969419,"Palearctic","Temperate upland rivers","Abundance (individuals per 100m)",2,-0.19897000433602,-0.19897000433602,-1.54406804435028,1.14612803567824,1.90225589090963,2011,2013,2
26514,"Neogobius_melanostomus","Actinopteri",48.680764,16.978609,"Palearctic","Temperate upland rivers","Abundance (individuals per 100m)",2,0.0790340774612044,0.0790340774612044,0.0226639846359438,0.135404170286465,0.0797193497857138,2011,2013,2
26515,"Proterorhinus_semilunaris","Actinopteri",48.635525,16.96266,"Palearctic","Temperate upland rivers","Abundance (individuals per 100m)",5,-0.142602052323259,0.0241336797167193,-0.713010261616293,0.192328457926367,0.390975311901699,2008,2013,5
26516,"Proterorhinus_semilunaris","Actinopteri",48.647761,16.969419,"Palearctic","Temperate upland rivers","Abundance (individuals per 100m)",5,-0.105954490645648,-0.0746336182969042,-0.591920359977082,0.500602350569185,0.407416487624041,2008,2013,5
26517,"Proterorhinus_semilunaris","Actinopteri",48.680764,16.978609,"Palearctic","Temperate upland rivers","Abundance (individuals per 100m)",2,-0.283648942534376,-0.283648942534376,-0.703952404854959,0.136654519786208,0.594398856726138,2011,2013,2
26518,"Proterorhinus_semilunaris","Actinopteri",48.733569,17.019276,"Palearctic","Temperate upland rivers","Abundance (individuals per 100m)",2,-0.0589279708349435,-0.0589279708349435,-0.299750776824808,0.181894835154921,0.340574878359611,2011,2013,2
26519,"Proterorhinus_semilunaris","Actinopteri",48.781338,17.075355,"Palearctic","Temperate upland rivers","Abundance (individuals per 100m)",2,-0.177452688223418,-0.177452688223418,-0.498440601546794,0.143535225099958,0.453945460379758,2011,2013,2
26520,"Romanogobio_albipinnatus","Actinopteri",48.635525,16.96266,"Palearctic","Temperate upland rivers","Abundance (individuals per 100m)",5,-0.0735953570589188,-0.135870309780997,-0.88460658129793,0.756961951313706,0.584454187746082,2008,2013,5
26521,"Romanogobio_albipinnatus","Actinopteri",48.647761,16.969419,"Palearctic","Temperate upland rivers","Abundance (individuals per 100m)",5,-0.178418920538098,0.221848749616356,-1.53147891704226,0.765739458521128,1.07808413561308,2008,2013,5
26522,"Romanogobio_albipinnatus","Actinopteri",48.680764,16.978609,"Palearctic","Temperate upland rivers","Abundance (individuals per 100m)",1,0.90848501887865,0.90848501887865,0.90848501887865,0.90848501887865,NA,2011,2012,1
26523,"Romanogobio_albipinnatus","Actinopteri",48.733569,17.019276,"Palearctic","Temperate upland rivers","Abundance (individuals per 100m)",2,0.201724551728407,0.201724551728407,0.156468869016457,0.246980234440356,0.0640012002656926,2011,2013,2
26524,"Romanogobio_albipinnatus","Actinopteri",48.781338,17.075355,"Palearctic","Temperate upland rivers","Abundance (individuals per 100m)",2,-0.253288117028969,-0.253288117028969,-0.67138648270393,0.164810248645992,0.591280379143556,2011,2013,2
26527,"Rhodeus_amarus","Actinopteri",48.635525,16.96266,"Palearctic","Temperate upland rivers","Abundance (individuals per 100m)",5,0.0987441033078258,-0.221848749616356,-0.845098040014257,1.63008871492821,0.943878670788536,2008,2013,5
26528,"Rhodeus_amarus","Actinopteri",48.680764,16.978609,"Palearctic","Temperate upland rivers","Abundance (individuals per 100m)",2,-0.169409278276691,-0.169409278276691,-0.204119982655925,-0.134698573897456,0.0490883488926366,2011,2013,2
26529,"Rhodeus_amarus","Actinopteri",48.733569,17.019276,"Palearctic","Temperate upland rivers","Abundance (individuals per 100m)",2,0.50851666964939,0.50851666964939,0.146128035678238,0.870905303620542,0.512494921011862,2011,2013,2
26530,"Rhodeus_amarus","Actinopteri",48.781338,17.075355,"Palearctic","Temperate upland rivers","Abundance (individuals per 100m)",2,0.61681529008223,0.61681529008223,-0.0155677772266496,1.24919835739111,0.894324710403316,2011,2013,2
26531,"Squalius_cephalus","Actinopteri",48.635525,16.96266,"Palearctic","Temperate upland rivers","Abundance (individuals per 100m)",5,-0.0832846828732104,-0.156786103860295,-0.778151250383644,0.636822097587174,0.528829152683917,2008,2013,5
26532,"Squalius_cephalus","Actinopteri",48.647761,16.969419,"Palearctic","Temperate upland rivers","Abundance (individuals per 100m)",5,-0.220074109023513,0.0969100130080564,-1.19728055812562,0.349485002168009,0.695260350267544,2008,2013,5
26533,"Squalius_cephalus","Actinopteri",48.680764,16.978609,"Palearctic","Temperate upland rivers","Abundance (individuals per 100m)",2,-0.395025236841675,-0.395025236841675,-0.48902047801937,-0.301029995663981,0.132929344872026,2011,2013,2
26534,"Squalius_cephalus","Actinopteri",48.733569,17.019276,"Palearctic","Temperate upland rivers","Abundance (individuals per 100m)",2,-0.202660981147319,-0.202660981147319,-0.315921551065326,-0.089400411229311,0.160174634060152,2011,2013,2
26535,"Schilbe_intermedius","Actinopteri",9.291883,2.73265,"Afrotropical","Tropical and subtropical coastal rivers","CPUE (g/100m)",1,-0.158832253614176,-0.158832253614176,-0.158832253614176,-0.158832253614176,NA,1999,2000,1
26536,"Squalius_cephalus","Actinopteri",48.781338,17.075355,"Palearctic","Temperate upland rivers","Abundance (individuals per 100m)",2,0.04065246983874,0.04065246983874,-0.203457443272048,0.284762382949528,0.345223549830994,2011,2013,2
26537,"Barbus_barbus","Actinopteri",48.635525,16.96266,"Palearctic","Temperate upland rivers","Abundance (individuals per 100m)",5,0.0227886704613676,-0.141329152796469,-0.346787486224656,0.903089986991944,0.510839861262746,2008,2013,5
26538,"Schilbe_intermedius","Actinopteri",7.21375,2.286467,"Afrotropical","Tropical and subtropical coastal rivers","CPUE (g/100m)",1,-0.443397882468912,-0.443397882468912,-0.443397882468912,-0.443397882468912,NA,1999,2000,1
26539,"Barbus_barbus","Actinopteri",48.647761,16.969419,"Palearctic","Temperate upland rivers","Abundance (individuals per 100m)",4,0.0242275032520141,0.0484550065040282,-0.477121254719662,0.477121254719662,0.390571065264626,2009,2013,4
26540,"Barbus_barbus","Actinopteri",48.680764,16.978609,"Palearctic","Temperate upland rivers","Abundance (individuals per 100m)",2,-0.316011607352703,-0.316011607352703,-0.330993219041425,-0.301029995663981,0.0211871984363979,2011,2013,2
26541,"Barbus_barbus","Actinopteri",48.733569,17.019276,"Palearctic","Temperate upland rivers","Abundance (individuals per 100m)",2,0.3443145854989,0.3443145854989,-0.32735893438633,1.01598810538413,0.949889801308567,2011,2013,2
26542,"Barbus_barbus","Actinopteri",48.781338,17.075355,"Palearctic","Temperate upland rivers","Abundance (individuals per 100m)",2,0.475608027404568,0.475608027404568,-0.903089986991944,1.85430604180108,1.9497734303764,2011,2013,2
26546,"Alburnus_alburnus","Actinopteri",48.635525,16.96266,"Palearctic","Temperate upland rivers","Abundance (individuals per 100m)",5,0.194007355324512,0.191885526238913,-0.602059991327962,1.22184874961636,0.736859061920706,2008,2013,5
26547,"Alburnus_alburnus","Actinopteri",48.680764,16.978609,"Palearctic","Temperate upland rivers","Abundance (individuals per 100m)",1,1.17609125905568,1.17609125905568,1.17609125905568,1.17609125905568,NA,2012,2013,1
26548,"Alburnus_alburnus","Actinopteri",48.733569,17.019276,"Palearctic","Temperate upland rivers","Abundance (individuals per 100m)",2,0.238560627359831,0.238560627359831,0.238560627359831,0.238560627359831,0,2011,2013,2
26549,"Alburnus_alburnus","Actinopteri",48.781338,17.075355,"Palearctic","Temperate upland rivers","Abundance (individuals per 100m)",2,-0.23856062735983,-0.23856062735983,-1.30102999566398,0.823908740944319,1.5025585902617,2011,2013,2
26550,"Gobio_gobio","Actinopteri",48.733569,17.019276,"Palearctic","Temperate upland rivers","Abundance (individuals per 100m)",2,-0.650514997831991,-0.650514997831991,-1,-0.301029995663981,0.49424642991199,2011,2013,2
26553,"Gobio_gobio","Actinopteri",48.781338,17.075355,"Palearctic","Temperate upland rivers","Abundance (individuals per 100m)",2,-0.267556600848674,-0.267556600848674,-0.338818556553381,-0.196294645143968,0.100779624238827,2011,2013,2
26556,"Mugil_cephalus","Actinopteri",-26.983781,32.83705,"Afrotropical","Tropical and subtropical coastal rivers","CPUE (mean numbers of fish caught per net setting)",3,-0.017065637649997,-0.0510637550516909,-0.204279777033849,0.204146619135549,0.206324827061905,1992,1995,3
26557,"Rutilus_rutilus","Actinopteri",48.635525,16.96266,"Palearctic","Temperate upland rivers","Abundance (individuals per 100m)",5,5.55219932529827e-18,-0.207486673985409,-0.221848749616356,0.636822097587174,0.367716158009382,2008,2013,5
26558,"Rutilus_rutilus","Actinopteri",48.733569,17.019276,"Palearctic","Temperate upland rivers","Abundance (individuals per 100m)",1,-0.397940008672038,-0.397940008672038,-0.397940008672038,-0.397940008672038,NA,2011,2012,1
26560,"Rutilus_rutilus","Actinopteri",48.781338,17.075355,"Palearctic","Temperate upland rivers","Abundance (individuals per 100m)",2,0.238560627359831,0.238560627359831,0.176091259055681,0.301029995663981,0.0883450278886089,2011,2013,2
26563,"Blicca_bjoerkna","Actinopteri",48.635525,16.96266,"Palearctic","Temperate upland rivers","Abundance (individuals per 100m)",2,-0.440406796140396,-0.440406796140396,-0.556302500767287,-0.324511091513504,0.163901277304136,2011,2013,2
26564,"Blicca_bjoerkna","Actinopteri",48.781338,17.075355,"Palearctic","Temperate upland rivers","Abundance (individuals per 100m)",1,1.11394335230684,1.11394335230684,1.11394335230684,1.11394335230684,NA,2012,2013,1
26568,"Chondrostoma_nasus","Actinopteri",48.733569,17.019276,"Palearctic","Temperate upland rivers","Abundance (individuals per 100m)",1,-0.845098040014257,-0.845098040014257,-0.845098040014257,-0.845098040014257,NA,2011,2012,1
26570,"Pseudorasbora_parva","Actinopteri",48.781338,17.075355,"Palearctic","Temperate upland rivers","Abundance (individuals per 100m)",1,-0.602059991327962,-0.602059991327962,-0.602059991327962,-0.602059991327962,NA,2012,2013,1
26572,"Proterorhinus_semilunaris","Actinopteri",48.641286,16.926833,"Palearctic","Temperate upland rivers","Abundance (individuals per 100m)",5,0.0361346314860732,0.38246732201583,-1.07918124604762,0.538568524908775,0.666153570799452,2008,2013,5
26573,"Proterorhinus_semilunaris","Actinopteri",48.69149,16.917098,"Palearctic","Temperate upland rivers","Abundance (individuals per 100m)",5,0.131456556477329,0.427805075312278,-0.479047175755701,0.536040191338308,0.474991488438478,2008,2013,5
26574,"Proterorhinus_semilunaris","Actinopteri",48.734061,16.8849,"Palearctic","Temperate upland rivers","Abundance (individuals per 100m)",4,-0.150514997831991,-0.114036056890727,-0.430469233498958,0.0564813559524482,0.204960112282346,2009,2013,4
26575,"Proterorhinus_semilunaris","Actinopteri",48.827725,16.859494,"Palearctic","Temperate upland rivers","Abundance (individuals per 100m)",4,-0.0634344735074595,0.016343841545399,-0.679225946140262,0.392800369019626,0.536020032549714,2009,2013,4
26576,"Proterorhinus_semilunaris","Actinopteri",48.827725,16.773119,"Palearctic","Temperate upland rivers","Abundance (individuals per 100m)",4,-0.132003215319853,-0.049152108999831,-0.924558664959843,0.494850021680094,0.619372395525579,2009,2013,4
26577,"Proterorhinus_semilunaris","Actinopteri",48.857283,16.724504,"Palearctic","Temperate upland rivers","Abundance (individuals per 100m)",4,0.0329718991409069,0.0174492205264778,-0.226783967291869,0.323773122802541,0.231308268756213,2009,2013,4
26578,"Neogobius_melanostomus","Actinopteri",48.641286,16.926833,"Palearctic","Temperate upland rivers","Abundance (individuals per 100m)",5,0.209843604534036,0.0791812460476248,-0.235738809944795,0.943852193720683,0.468823518122081,2008,2013,5
26579,"Neogobius_melanostomus","Actinopteri",48.69149,16.917098,"Palearctic","Temperate upland rivers","Abundance (individuals per 100m)",5,0.433108215344475,0.414973347970818,0.161438971183888,0.766870239973955,0.217133593546851,2008,2013,5
26580,"Neogobius_melanostomus","Actinopteri",48.734061,16.8849,"Palearctic","Temperate upland rivers","Abundance (individuals per 100m)",4,0.496131828335949,0.226524198150768,0,1.53147891704226,0.698665543526176,2009,2013,4
26581,"Neogobius_melanostomus","Actinopteri",48.827725,16.859494,"Palearctic","Temperate upland rivers","Abundance (individuals per 100m)",3,0.604304452214285,0.986563926799849,-0.160214496956843,0.986563926799849,0.662092831656781,2010,2013,3
26582,"Neogobius_melanostomus","Actinopteri",48.827725,16.773119,"Palearctic","Temperate upland rivers","Abundance (individuals per 100m)",1,0.869231719730976,0.869231719730976,0.869231719730976,0.869231719730976,NA,2012,2013,1
26583,"Romanogobio_albipinnatus","Actinopteri",48.641286,16.926833,"Palearctic","Temperate upland rivers","Abundance (individuals per 100m)",2,0.244058319510563,0.244058319510563,0.170696227168975,0.317420411852151,0.103749665953541,2010,2012,2
26584,"Romanogobio_albipinnatus","Actinopteri",48.827725,16.859494,"Palearctic","Temperate upland rivers","Abundance (individuals per 100m)",1,0.221848749616356,0.221848749616356,0.221848749616356,0.221848749616356,NA,2011,2012,1
